"id","stars","date","text","useful","funny","cool","business_id","user_id"
"jvYXGi1NIGWYPIvxx0Eddg",1,"2014-03-24 00:00:00","After both my husband and I received  raw burgers, never again. When I say raw I don't mean under cooked a bit...i mean R-A-W...the outside had just been browned. Yes, mistakes happen...but when I'm paying a higher price for a gourmet burger..I expect it to be...at very least...cooked.",2,0,0,"KW4y7uDGjVfU3ClkEjIGhg","uIZjldYmKroNQNFyojRVOg"
"k7JiVCrpWz8CmneSSFeZRg",4,"2015-02-01 00:00:00","If you know what you want it is a decent burger.  The Tower of Rings with beach sauce is great but if you bring your receipt from your previous trip then they are free.  If not $9.99 is a bit steep for a stack of rings.",0,0,0,"KW4y7uDGjVfU3ClkEjIGhg","AvecQucBNHJ-HqmpPPzfpg"
"LB8eptD2LY2XJhZBUqzyuw",4,"2016-04-06 00:00:00","I came here yesterday for their birthday to get one of their signature burgers for only $5.15! It was the busiest I had ever seen it, but we managed to snag the last table upon arrival. Who could resist their burgers at this price? I decided I would finally try the Elk on a Beech burger since it is the most expensive option on the menu. It was pretty good, but I did not find it was exceptionally better than some of their other creations I have tried. I do love it's uniqueness because where else do you find an Elk burger? Based on the price though I wouldn't get it again. I still can't get over how good their onion rings are, my favourite! Haven't found any that are better yet.

Don't forget to join their WIP loyalty program because it is so worth it! They give you $15 on your birthday if you use the card at least once before it occurs and $10 for every 150 points. I know a lot of people say it's pricey and it is, but at least this program helps to recover some of the costs. For example, I managed to get 150 points on my card and then my birthday passed so I had $25 available to spend. I used my card to pay for my meal (which was already discounted thanks to their birthday special) that was less than $10 with tip so essentially I dined for free. Also fill out their online survey with your receipt to receive $5 off on your next visit when you spend $20 or more. See tons of ways to save some money and enjoy a great burger!

I also want to mention that the service we received from Nick was excellent. Really cool guy and a great server! Also as another review mentioned, if you sit by the garage door, it is pretty cold! I hope they can fix this problem for next winter. On the other hand I look forward to enjoying this feature in the summer!",1,0,1,"KW4y7uDGjVfU3ClkEjIGhg","7uNESKhTlge7kCN00u5LPQ"
"lTX9KYaolljkrqPtf9Z9NQ",1,"2013-07-18 00:00:00","Let me preface this by saying that my boyfriend and I have been to The Works at their Danforth location many times, and needless to say, we adore the place. Hearing that there was a place closer to us in Pickering, we dragged my parents along to finally try what we considered to be the perfected (and creative) burger, and were profoundly disappointed.

First off, nearly everything we ordered was overdone. 3 of us ordered Elk burgers (which take 20 minutes longer than beef to be prepared, and cost $4 extra), all of which were left on the grill too long. The fries, even the /fries/ were overcooked, rendering them completely inedible. The only mildly redeeming part about the meal was the $10 tower of onion rings we ordered as an appetizer which we weren't served plates for.

Apart from the food, the service was severely lacking; Our waitress was cheery enough, but was pretty incompetent the entire night. Ordering was kind of a hassle. At the end of the meal, my boyfriend jokingly asked for his water to be \"wrapped up to go.\" She reached for it before everyone looked at her, and she caught on. Long night.

Sadly, this place did not even come close to the service or quality its name provides in the city. Avoid this location at all costs; it's worth the extra gasoline.",5,0,0,"KW4y7uDGjVfU3ClkEjIGhg","ajz2w43vSkUtMfCApK0Q1A"
"mOLkNNWTZu5hybsJbiovCw",5,"2014-05-24 00:00:00","Amazing food and great service. I will definitely be going back!

The atmosphere is nice and comfortable and the music is great. Everything is served in a fun and fresh way which is a refreshing change from most restaurants. 

I'm allergic to preservatives, hormones and antibiotics that are in meat so eating out is a challenge for me. This place is amazing because you can taste the freshness and I can eat everything on the menu!  Very filling and delicious for a great price. 

Some people have complained about raw burgers but friends and I have gone numerous times and this has never happened. Must be a very rare occasion and an easy fix to put back on the grill. The servers are always very friendly and check to make sure everything is good a few times, which I really liked! 

Overall I highly recommend this place ! 
Yummy!!",1,0,0,"KW4y7uDGjVfU3ClkEjIGhg","-j1a1RjGBEcxvTY72-BOHA"
"NHecXeCZD_gH8Plfe70viQ",5,"2014-07-28 00:00:00","Amazing food and service! 
From the second we walked in we were given great service from both the host and our server. 

I loved the amount of options given on both burgers and milkshakes, and how numerous things on the menu are gluten free (my sister has a gluten intolerance, it is rare to find many options in restaurants for her other than salad). I got the sexy burger on a multi grain bun with 'bold slaw' and I was pleasantly surprised not only by the freshness but also the combination of burger toppings I had never thought of. I also got a \"shake odyssey\", which was a milkshake that has peanut butter, caramel, and Oreos, topped off with whip cream. It was delicious!

Great atmosphere, great food, like no restaurant I've been to in the Pickering area, Will most definitely be back. Very highly recommended!",0,0,0,"KW4y7uDGjVfU3ClkEjIGhg","oIcXuyoDzDj2p7V_A9UP-A"
"nr8qdkFJGta1qkbsbMC_7w",5,"2013-09-05 00:00:00","I see that others have not had a great experience at this location.  This was my first visit to any of their locations and I must say I will be back for sure.  

We were greeted promptly at the door and were given a table of our choice.  Decor was awesome, lots of time was put into all the details.  Drinks were served in large measuring glasses....salt and pepper shakers in the shape of light bulbs and on and on.  Menu choices were extensive.  Check out their website ahead of your visit as there are 68 different types of burgers alone.  I had \"The Full Mountie\" which is a burger topped with poutine....INCREDIBLE.  Had the fried pickes as a side and finished strong with a Chocolate Banana shake.  All were amazing.

I love a great burger and have tried Gourmet Burger Company and Holy Chucks in the Toronto area.  Those were good but this place takes it to a whole new level.",2,0,1,"KW4y7uDGjVfU3ClkEjIGhg","eNqeoVDXWcZMyDijbTWxrQ"
"p4pdZoINUVz8Uk0cP2QKig",2,"2016-07-21 00:00:00","Be prepared to pay \"your arm and one leg\" for a burger that wouldn't rate in the top 50 burgers you have ever eaten.  Onion rings were terrible.  Don't order an egg on the burger it is frozen pre made.",0,0,0,"KW4y7uDGjVfU3ClkEjIGhg","FN2uynNsOBFnblsxrS2LGA"
"qYf9UjMdl093NMObRQapWg",5,"2013-11-03 00:00:00","The Works Gourmet Burger Bistro is just that. What an incredibly creative burger menu! They offer appetizers, salads, poutine and a few sandwiches, but burgers are the star here. 

We came with friends who'd seen a write-up in the News Advertiser. None of us had been. The decor is construction-themed and is divided into smaller groups of tables so it's not one big room. They're prepared for patio season with 2 large glass garage door style walls which will open to the outside (in cooler weather, the glass can be cold to sit next to as we experienced last night).  It was a packed Saturday night. Service was friendly. It did take awhile for our food to arrive. 

A couple of us tried the shakes, served in Anchor glass measuring cups, almost too thick to drink through the straws. His was chocolate and he thought it was OK. Mine was chocolate banana (minus the banana syrup as I don't like artificial banana), with real banana. It was great! Very filling, though 

We saw a tower of onion rings with dipping sauces that looked great. Two of us opted for the side dish upgrade to onion rings (+$3.56), one got fries and the other the spicy chips, made fresh.  The chips aren't too spicy. You get a bit of a kick at the end. The kid chose a traditional poutine and finished every bite. 

The burgers with sides range from $10.98 to $13.96. They include everything from the usual toppings (on a Plain Jane) to pear, peanut butter, Brie, tiger shrimp, Montreal smoked meat, and so on.  

They had a turkey dinner burger on special which featured stuffing and gravy and cranberry sauce. 

I had the Porkgasm which had field mushrooms, smokey BBQ, cheddar and double-smoked bacon. The burger was well-done, but with the juice from the mushrooms and BBQ sauce, it exploded juice out the sides and up my arm to my elbow at first bite!  Expecting it was over, I tried again. My next bite sent juice onto my other arm and onto my table-mate. After a number of apologies and some extra napkins (and a warning to 'bite carefully' from the kid at the table), I nibbled the edges and had no more accidents but remained the subject of teasing sexy jokes throughout the evening. 

Hubby had the Dead Ringer, loaded with beef brisket, BBQ sauce, jack cheese and an onion ring. He loved it, but the stacked meat on meat was too much for me. 

Heads up:  the burgers are huge. I could barely finish mine and probably shouldn't have. Think I'll split one with hubby next time or skip the shake. 

Here's how the menu works:

Step One, pick your patty:  beef, turkey, veggie, Portobello mushroom or chicken breast. Elk is +$3.39. 

Step Two, topping combo:  60 choices!  Sections include Faves, Born to be Wild, Gettin Saucy, Cuz we Like it Hot, Carnivore's Corner, Veg Out, World Tour.

Step Three, choose a side:  fries, broccoli, celery, cucumbers, weeds, sweet potato fries, spicy chips, mashed, slaw.

Step Four, bun: white, wheat, gluten-free.

Step Five, add-ons (crispy dills, Kraft Dinner, etc.). 

Location note:
At night, the location in Pickering across from the mall (next to Loblaw's) is a bit hard to see as they're not listed on the sign tower. It's a separate building in the middle of the parking lot and while there are signs, they're not lit well.",0,0,0,"KW4y7uDGjVfU3ClkEjIGhg","oFAy8JiAxlKRL5rMJAiFvg"
